epoch,train_loss,train_acc,val_loss,val_acc
0,0.6961278319358826,0.5157257564484127,0.6884748935699463,0.5465625
1,0.6909102201461792,0.54443359375,0.6884658932685852,0.54375
2,0.6905731558799744,0.5313042534722222,0.6859267354011536,0.5390625
3,0.6896125674247742,0.5435267857142857,0.6769518852233887,0.5852596830985916
4,0.6875377893447876,0.5572250124007937,0.6717016100883484,0.6118067781690141
5,0.6883402466773987,0.5461123511904762,0.6783542037010193,0.5719586267605634
6,0.6896198391914368,0.5387400793650794,0.6801392436027527,0.550662411971831
7,0.6862834095954895,0.5549928695436508,0.6680324077606201,0.6210541373239437
8,0.6855663657188416,0.5580512152777778,0.6657654643058777,0.615268485915493
9,0.6869393587112427,0.5532273065476191,0.6708268523216248,0.6155193661971832
10,0.6857722401618958,0.5560825892857143,0.6786997318267822,0.5649383802816902
